,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_finger_mcp_x,pinky_finger_mcp_y,pinky_finger_pip_x,pinky_finger_pip_y,pinky_finger_dip_x,pinky_finger_dip_y,pinky_finger_tip_x,pinky_finger_tip_y,label
10,0.0,0.0,-0.2245762711864407,-0.3769230769230769,-0.4152542372881356,-0.5769230769230769,-0.5635593220338984,-0.6384615384615384,-0.6991525423728814,-0.6384615384615384,-0.4067796610169492,-0.7615384615384615,-0.6652542372881356,-0.9692307692307692,-0.8686440677966102,-1.0,-1.0,-0.9615384615384616,-0.4067796610169492,-0.5,-0.7584745762711864,-0.5,-0.7754237288135594,-0.3384615384615385,-0.711864406779661,-0.2538461538461538,-0.4152542372881356,-0.1846153846153846,-0.7245762711864406,-0.1538461538461538,-0.7033898305084746,-0.0538461538461538,-0.614406779661017,-0.0307692307692307,-0.4279661016949153,0.1076923076923077,-0.6779661016949152,0.0923076923076923,-0.6694915254237288,0.123076923076923,-0.5889830508474576,0.123076923076923,left
11,0.0,0.0,-0.2291666666666666,-0.3798449612403101,-0.4208333333333333,-0.5736434108527132,-0.5666666666666667,-0.6434108527131783,-0.7083333333333334,-0.6434108527131783,-0.4125,-0.7674418604651163,-0.6708333333333333,-0.9612403100775194,-0.8708333333333333,-1.0,-1.0,-0.9689922480620154,-0.4083333333333333,-0.4961240310077519,-0.75,-0.4883720930232558,-0.7666666666666667,-0.3333333333333333,-0.7083333333333334,-0.2558139534883721,-0.4083333333333333,-0.1705426356589147,-0.7208333333333333,-0.1472868217054263,-0.7,-0.0542635658914728,-0.6166666666666667,-0.0310077519379844,-0.4208333333333333,0.1240310077519379,-0.675,0.0930232558139534,-0.6625,0.1240310077519379,-0.5875,0.1162790697674418,left
12,0.0,0.0,-0.1502590673575129,-0.396551724137931,-0.3626943005181347,-0.6120689655172413,-0.538860103626943,-0.646551724137931,-0.6839378238341969,-0.5862068965517241,-0.3834196891191709,-0.6724137931034483,-0.6476683937823834,-0.8879310344827587,-0.8808290155440415,-0.9913793103448276,-1.0,-1.0,-0.4145077720207253,-0.3706896551724138,-0.8082901554404145,-0.396551724137931,-0.8549222797927462,-0.2672413793103448,-0.7979274611398963,-0.1896551724137931,-0.4404145077720207,-0.0344827586206896,-0.8082901554404145,-0.0689655172413793,-0.8134715025906736,-0.0086206896551724,-0.7202072538860104,0.0,-0.4559585492227979,0.2586206896551724,-0.7461139896373057,0.2155172413793103,-0.7616580310880829,0.2068965517241379,-0.6839378238341969,0.1896551724137931,left
13,0.0,0.0,-0.2166666666666666,-0.3828125,-0.4083333333333333,-0.5859375,-0.5625,-0.65625,-0.7041666666666667,-0.6328125,-0.4083333333333333,-0.7734375,-0.6666666666666666,-0.96875,-0.8666666666666667,-1.0,-1.0,-0.953125,-0.4,-0.4921875,-0.75,-0.484375,-0.7666666666666667,-0.328125,-0.7083333333333334,-0.2578125,-0.4041666666666667,-0.1640625,-0.725,-0.1484375,-0.7125,-0.0546875,-0.6375,-0.03125,-0.4166666666666667,0.1328125,-0.675,0.109375,-0.6708333333333333,0.1328125,-0.5958333333333333,0.1171875,left
14,0.0,0.0,-0.221311475409836,-0.3798449612403101,-0.4098360655737705,-0.5736434108527132,-0.5614754098360656,-0.6356589147286822,-0.6967213114754098,-0.6124031007751938,-0.4098360655737705,-0.7674418604651163,-0.6639344262295082,-0.9612403100775194,-0.8647540983606558,-1.0,-1.0,-0.9689922480620154,-0.4098360655737705,-0.5038759689922481,-0.75,-0.4806201550387597,-0.7581967213114754,-0.3333333333333333,-0.6967213114754098,-0.2635658914728682,-0.4139344262295082,-0.1782945736434108,-0.7254098360655737,-0.1472868217054263,-0.7090163934426229,-0.0697674418604651,-0.6270491803278688,-0.0465116279069767,-0.4262295081967213,0.1162790697674418,-0.6762295081967213,0.0930232558139534,-0.6680327868852459,0.1240310077519379,-0.5942622950819673,0.1085271317829457,left
15,0.0,0.0,-0.1692307692307692,-0.3982300884955752,-0.3948717948717948,-0.6017699115044248,-0.5794871794871795,-0.6283185840707964,-0.7384615384615385,-0.5752212389380531,-0.3846153846153846,-0.6814159292035398,-0.6564102564102564,-0.8938053097345132,-0.882051282051282,-0.9823008849557522,-1.0,-1.0,-0.4153846153846154,-0.3716814159292035,-0.8102564102564103,-0.3893805309734513,-0.8717948717948718,-0.2654867256637168,-0.8307692307692308,-0.1858407079646017,-0.4358974358974359,-0.0176991150442477,-0.8051282051282052,-0.0353982300884955,-0.8153846153846154,0.0,-0.7333333333333333,0.0088495575221238,-0.4512820512820513,0.2831858407079646,-0.7487179487179487,0.2389380530973451,-0.7692307692307693,0.2212389380530973,-0.6974358974358974,0.2035398230088495,left
16,0.0,0.0,-0.2285714285714285,-0.3809523809523809,-0.4244897959183673,-0.5714285714285714,-0.5755102040816327,-0.626984126984127,-0.710204081632653,-0.6031746031746031,-0.4204081632653061,-0.7698412698412699,-0.673469387755102,-0.9603174603174603,-0.8734693877551021,-1.0,-1.0,-0.9603174603174603,-0.4122448979591837,-0.492063492063492,-0.7551020408163265,-0.4682539682539682,-0.7428571428571429,-0.3095238095238095,-0.6612244897959184,-0.238095238095238,-0.4163265306122449,-0.1587301587301587,-0.7224489795918367,-0.1349206349206349,-0.6857142857142857,-0.0396825396825396,-0.5918367346938775,-0.0238095238095238,-0.4244897959183673,0.1428571428571428,-0.6775510204081633,0.119047619047619,-0.6530612244897959,0.1507936507936507,-0.5673469387755102,0.1507936507936507,left
17,0.0,0.0,-0.2016129032258064,-0.3937007874015748,-0.3951612903225806,-0.5905511811023622,-0.5604838709677419,-0.6377952755905512,-0.6975806451612904,-0.5826771653543307,-0.407258064516129,-0.7637795275590551,-0.6653225806451613,-0.9606299212598424,-0.8669354838709677,-1.0,-1.0,-0.968503937007874,-0.4112903225806452,-0.4881889763779528,-0.7580645161290323,-0.4566929133858268,-0.7540322580645161,-0.3070866141732283,-0.6774193548387096,-0.2440944881889764,-0.4153225806451613,-0.1496062992125984,-0.7298387096774194,-0.1259842519685039,-0.7016129032258065,-0.0314960629921259,-0.6088709677419355,-0.0236220472440944,-0.4233870967741935,0.1496062992125984,-0.6814516129032258,0.1259842519685039,-0.6653225806451613,0.1496062992125984,-0.5887096774193549,0.1417322834645669,left
18,0.0,0.0,-0.1507537688442211,-0.3879310344827586,-0.3517587939698492,-0.6120689655172413,-0.5226130653266332,-0.6551724137931034,-0.6582914572864321,-0.5948275862068966,-0.3668341708542713,-0.6724137931034483,-0.6331658291457286,-0.896551724137931,-0.864321608040201,-0.9913793103448276,-1.0,-1.0,-0.3969849246231156,-0.3793103448275862,-0.7989949748743719,-0.4051724137931034,-0.8391959798994975,-0.2586206896551724,-0.7788944723618091,-0.1724137931034483,-0.4271356783919598,-0.043103448275862,-0.7989949748743719,-0.0689655172413793,-0.7989949748743719,0.0,-0.7035175879396985,0.0172413793103448,-0.4522613065326633,0.25,-0.7386934673366834,0.2155172413793103,-0.7537688442211056,0.2241379310344827,-0.678391959798995,0.2068965517241379,left
19,0.0,0.0,-0.2113821138211382,-0.3875968992248062,-0.4065040650406504,-0.5891472868217055,-0.5609756097560976,-0.6434108527131783,-0.6951219512195121,-0.6046511627906976,-0.4105691056910569,-0.7596899224806202,-0.6666666666666666,-0.9534883720930232,-0.8699186991869918,-1.0,-1.0,-0.9689922480620154,-0.4146341463414634,-0.4883720930232558,-0.7560975609756098,-0.4728682170542636,-0.7479674796747967,-0.3178294573643411,-0.6707317073170732,-0.2480620155038759,-0.4186991869918699,-0.1627906976744186,-0.7195121951219512,-0.1395348837209302,-0.6869918699186992,-0.0542635658914728,-0.5975609756097561,-0.0310077519379844,-0.4268292682926829,0.1395348837209302,-0.6747967479674797,0.1085271317829457,-0.6585365853658537,0.1395348837209302,-0.5772357723577236,0.1317829457364341,left
20,0.0,0.0,-0.2145748987854251,-0.3798449612403101,-0.4089068825910931,-0.5736434108527132,-0.5587044534412956,-0.6356589147286822,-0.6923076923076923,-0.5891472868217055,-0.4210526315789473,-0.7674418604651163,-0.6761133603238867,-0.9612403100775194,-0.8744939271255061,-1.0,-1.0,-0.9612403100775194,-0.4251012145748988,-0.4961240310077519,-0.7651821862348178,-0.4728682170542636,-0.7530364372469636,-0.3178294573643411,-0.6720647773279352,-0.2558139534883721,-0.4291497975708502,-0.1705426356589147,-0.728744939271255,-0.1472868217054263,-0.7004048582995951,-0.0542635658914728,-0.6072874493927125,-0.0465116279069767,-0.4331983805668016,0.1317829457364341,-0.680161943319838,0.1085271317829457,-0.6639676113360324,0.1317829457364341,-0.582995951417004,0.1240310077519379,left
21,0.0,0.0,-0.1691542288557214,-0.396551724137931,-0.3781094527363184,-0.6120689655172413,-0.5422885572139303,-0.6637931034482759,-0.6766169154228856,-0.6206896551724138,-0.3781094527363184,-0.7068965517241379,-0.6417910447761194,-0.9051724137931034,-0.8756218905472637,-0.9913793103448276,-1.0,-1.0,-0.4079601990049751,-0.396551724137931,-0.8009950248756219,-0.4137931034482758,-0.8258706467661692,-0.2672413793103448,-0.7562189054726368,-0.1896551724137931,-0.4328358208955223,-0.0603448275862069,-0.7910447761194029,-0.0775862068965517,-0.7761194029850746,-0.0086206896551724,-0.6766169154228856,0.0086206896551724,-0.4577114427860697,0.2413793103448276,-0.7412935323383084,0.2068965517241379,-0.7412935323383084,0.2155172413793103,-0.6567164179104478,0.2068965517241379,left
22,0.0,0.0,-0.2103174603174603,-0.3671875,-0.4047619047619047,-0.5625,-0.5634920634920635,-0.6171875,-0.6944444444444444,-0.5625,-0.4166666666666667,-0.7734375,-0.6706349206349206,-0.9609375,-0.8690476190476191,-1.0,-1.0,-0.96875,-0.4206349206349206,-0.5,-0.753968253968254,-0.4609375,-0.7380952380952381,-0.3046875,-0.6626984126984127,-0.234375,-0.4206349206349206,-0.1640625,-0.7222222222222222,-0.1328125,-0.6825396825396826,-0.046875,-0.5912698412698413,-0.03125,-0.4285714285714285,0.1328125,-0.6706349206349206,0.109375,-0.6468253968253969,0.1484375,-0.5634920634920635,0.1484375,left
23,0.0,0.0,-0.2128514056224899,-0.3875968992248062,-0.4016064257028112,-0.5891472868217055,-0.5582329317269076,-0.6511627906976745,-0.6867469879518072,-0.6046511627906976,-0.4176706827309236,-0.7596899224806202,-0.6746987951807228,-0.9534883720930232,-0.8714859437751004,-1.0,-1.0,-0.9767441860465116,-0.4216867469879518,-0.4883720930232558,-0.7590361445783133,-0.4651162790697674,-0.7469879518072289,-0.3255813953488372,-0.6666666666666666,-0.2635658914728682,-0.4257028112449799,-0.1705426356589147,-0.7309236947791165,-0.1472868217054263,-0.6947791164658634,-0.0620155038759689,-0.606425702811245,-0.0465116279069767,-0.429718875502008,0.1317829457364341,-0.678714859437751,0.1085271317829457,-0.6706827309236948,0.1317829457364341,-0.6024096385542169,0.1162790697674418,left
24,0.0,0.0,-0.1477832512315271,-0.3947368421052631,-0.354679802955665,-0.6140350877192983,-0.5320197044334976,-0.6666666666666666,-0.6699507389162561,-0.6052631578947368,-0.3743842364532019,-0.6929824561403509,-0.645320197044335,-0.912280701754386,-0.8768472906403941,-1.0,-1.0,-1.0,-0.4039408866995074,-0.3859649122807017,-0.8029556650246306,-0.4298245614035088,-0.8374384236453202,-0.2807017543859649,-0.7635467980295566,-0.1929824561403508,-0.4285714285714285,-0.043859649122807,-0.8029556650246306,-0.087719298245614,-0.7931034482758621,-0.0175438596491228,-0.6945812807881774,0.0,-0.4482758620689655,0.2631578947368421,-0.7339901477832512,0.2105263157894736,-0.7487684729064039,0.219298245614035,-0.6699507389162561,0.2105263157894736,left
25,0.0,0.0,-0.2096774193548387,-0.3846153846153846,-0.4032258064516129,-0.5923076923076923,-0.5604838709677419,-0.6461538461538462,-0.6895161290322581,-0.6,-0.4193548387096774,-0.7692307692307693,-0.6733870967741935,-0.9615384615384616,-0.8709677419354839,-1.0,-1.0,-0.9769230769230768,-0.4193548387096774,-0.5,-0.7661290322580645,-0.4692307692307692,-0.7620967741935484,-0.3153846153846154,-0.6814516129032258,-0.2461538461538461,-0.4193548387096774,-0.1769230769230769,-0.7338709677419355,-0.1538461538461538,-0.7056451612903226,-0.0615384615384615,-0.6209677419354839,-0.0461538461538461,-0.4233870967741935,0.123076923076923,-0.6774193548387096,0.1,-0.6693548387096774,0.123076923076923,-0.5967741935483871,0.1153846153846153,left
26,0.0,0.0,-0.1889763779527559,-0.3937007874015748,-0.3818897637795275,-0.5984251968503937,-0.5511811023622047,-0.6377952755905512,-0.6771653543307087,-0.5748031496062992,-0.4094488188976378,-0.7795275590551181,-0.6692913385826772,-0.968503937007874,-0.8661417322834646,-1.0,-1.0,-0.968503937007874,-0.4133858267716535,-0.5039370078740157,-0.7559055118110236,-0.4724409448818897,-0.7440944881889764,-0.3149606299212598,-0.6614173228346457,-0.2598425196850393,-0.4173228346456692,-0.1732283464566929,-0.7283464566929134,-0.1574803149606299,-0.6968503937007874,-0.0629921259842519,-0.6062992125984252,-0.0472440944881889,-0.421259842519685,0.1417322834645669,-0.6732283464566929,0.1102362204724409,-0.6614173228346457,0.1338582677165354,-0.5905511811023622,0.1181102362204724,left
27,0.0,0.0,-0.1601941747572815,-0.4102564102564102,-0.3592233009708738,-0.6324786324786325,-0.5388349514563107,-0.6923076923076923,-0.6796116504854369,-0.6239316239316239,-0.3834951456310679,-0.7094017094017094,-0.6504854368932039,-0.9316239316239316,-0.8737864077669902,-1.0,-1.0,-0.9829059829059827,-0.4077669902912621,-0.4188034188034188,-0.8058252427184466,-0.4273504273504273,-0.8398058252427184,-0.282051282051282,-0.7766990291262136,-0.188034188034188,-0.4320388349514563,-0.0769230769230769,-0.8009708737864077,-0.0854700854700854,-0.7912621359223301,-0.017094017094017,-0.6941747572815534,0.0,-0.4563106796116505,0.2136752136752136,-0.7378640776699029,0.1965811965811965,-0.7427184466019418,0.2051282051282051,-0.6650485436893204,0.1965811965811965,left
28,0.0,0.0,-0.2,-0.3779527559055118,-0.388235294117647,-0.5826771653543307,-0.5568627450980392,-0.6377952755905512,-0.6784313725490196,-0.5669291338582677,-0.4117647058823529,-0.7795275590551181,-0.6705882352941176,-0.9606299212598424,-0.8666666666666667,-1.0,-1.0,-0.9763779527559056,-0.4196078431372549,-0.5039370078740157,-0.7568627450980392,-0.4645669291338583,-0.7411764705882353,-0.3228346456692913,-0.6588235294117647,-0.2598425196850393,-0.4196078431372549,-0.1732283464566929,-0.7294117647058823,-0.1496062992125984,-0.6941176470588235,-0.0551181102362204,-0.6,-0.0393700787401574,-0.4235294117647059,0.1338582677165354,-0.6784313725490196,0.1102362204724409,-0.6588235294117647,0.1417322834645669,-0.5803921568627451,0.1338582677165354,left
29,0.0,0.0,-0.2071713147410358,-0.3828125,-0.398406374501992,-0.5859375,-0.5577689243027888,-0.6328125,-0.6852589641434262,-0.578125,-0.4183266932270916,-0.765625,-0.6733067729083665,-0.953125,-0.8685258964143426,-1.0,-1.0,-0.96875,-0.4183266932270916,-0.4921875,-0.7609561752988048,-0.4609375,-0.749003984063745,-0.3125,-0.6693227091633466,-0.25,-0.4183266932270916,-0.1640625,-0.7290836653386454,-0.1328125,-0.6932270916334662,-0.0546875,-0.6055776892430279,-0.0390625,-0.4223107569721115,0.140625,-0.6733067729083665,0.1171875,-0.6573705179282868,0.140625,-0.5816733067729084,0.125,left
30,0.0,0.0,-0.16,-0.3893805309734513,-0.36,-0.6194690265486725,-0.53,-0.6814159292035398,-0.675,-0.6371681415929203,-0.385,-0.6991150442477876,-0.655,-0.911504424778761,-0.88,-1.0,-1.0,-1.0,-0.415,-0.4070796460176991,-0.805,-0.4070796460176991,-0.855,-0.2743362831858407,-0.8,-0.1858407079646017,-0.44,-0.0619469026548672,-0.8,-0.0619469026548672,-0.82,-0.0088495575221238,-0.735,0.0088495575221238,-0.455,0.2300884955752212,-0.745,0.2300884955752212,-0.77,0.2300884955752212,-0.705,0.2123893805309734,left
31,0.0,0.0,-0.212,-0.3858267716535433,-0.4,-0.5905511811023622,-0.556,-0.6535433070866141,-0.688,-0.6062992125984252,-0.42,-0.7716535433070866,-0.672,-0.9606299212598424,-0.872,-1.0,-1.0,-0.9763779527559056,-0.424,-0.4960629921259842,-0.756,-0.4724409448818897,-0.744,-0.3228346456692913,-0.668,-0.2519685039370078,-0.424,-0.1653543307086614,-0.724,-0.1417322834645669,-0.696,-0.0551181102362204,-0.608,-0.0393700787401574,-0.432,0.1338582677165354,-0.676,0.1181102362204724,-0.664,0.1417322834645669,-0.596,0.1259842519685039,left
32,0.0,0.0,-0.2088353413654618,-0.3809523809523809,-0.3975903614457831,-0.5793650793650794,-0.5542168674698795,-0.6428571428571429,-0.6867469879518072,-0.5952380952380952,-0.4176706827309236,-0.7777777777777778,-0.6746987951807228,-0.9682539682539684,-0.8714859437751004,-1.0,-1.0,-0.9682539682539684,-0.4176706827309236,-0.5079365079365079,-0.7550200803212851,-0.4603174603174603,-0.7429718875502008,-0.3095238095238095,-0.6666666666666666,-0.246031746031746,-0.4136546184738955,-0.1746031746031746,-0.7228915662650602,-0.1349206349206349,-0.6947791164658634,-0.0476190476190476,-0.6104417670682731,-0.0317460317460317,-0.4176706827309236,0.1349206349206349,-0.6666666666666666,0.1269841269841269,-0.6546184738955824,0.1507936507936507,-0.5823293172690763,0.1349206349206349,left
33,0.0,0.0,-0.173469387755102,-0.3859649122807017,-0.3877551020408163,-0.6052631578947368,-0.5561224489795918,-0.6491228070175439,-0.6938775510204082,-0.6052631578947368,-0.3826530612244898,-0.6929824561403509,-0.6530612244897959,-0.8947368421052632,-0.8826530612244898,-0.9912280701754386,-1.0,-1.0,-0.4030612244897959,-0.3771929824561403,-0.8061224489795918,-0.4122807017543859,-0.8520408163265306,-0.2719298245614035,-0.7959183673469388,-0.1842105263157894,-0.423469387755102,-0.0263157894736842,-0.7959183673469388,-0.0701754385964912,-0.8010204081632653,-0.0087719298245614,-0.7142857142857143,0.0087719298245614,-0.4438775510204081,0.2719298245614035,-0.7346938775510204,0.219298245614035,-0.7551020408163265,0.2105263157894736,-0.6887755102040817,0.1929824561403508,left
